,achievement_count,average_cadence,average_heartrate,average_speed,average_temp,average_watts,best_efforts,calories,device_name,distance,elapsed_time,gear,kilojoules,laps,map,max_heartrate,max_speed,max_watts,moving_time,name,pr_count,sport_type,start_date_local,suffer_score,type,weighted_average_watts
98,,72.5,148.5,2.116,,,,452.0,Garmin Forerunner 245 Music,4084.4,1930,ASICS Gel Venture 8,,3,,159,2.318,,1930,Afternoon Run,,Run,2023-03-29 14:42:27,43,Run,
99,,,136.0,,,,,303.0,Garmin Forerunner 245 Music,,1510,,,1,,148,,,1510,Night Ride,,Ride,2023-03-28 22:46:44,13,Ride,
100,,74.8,159.9,2.365,,,,386.0,Garmin Forerunner 245 Music,3570.7,1510,ASICS Gel Venture 8,,3,,170,2.592,,1510,Night Run,,Run,2023-03-28 22:18:59,53,Run,
101,,,128.2,,,,,319.0,Garmin Forerunner 245 Music,,1803,,,1,,170,,,1803,Lunch Ride,,Ride,2023-03-27 11:44:21,16,Ride,
102,,73.0,150.4,2.064,,,,431.0,Garmin Forerunner 245 Music,3724.1,1804,ASICS Gel Venture 8,,3,,164,2.31,,1804,Afternoon Run,,Run,2023-03-25 13:28:32,42,Run,
103,,49.1,122.6,,,,,42.0,Garmin Forerunner 245 Music,,242,,,1,,128,,,242,Lunch Elliptical,,Elliptical,2023-03-24 12:20:52,,Elliptical,
104,,,109.2,,,,,149.0,Garmin Forerunner 245 Music,,1213,,,1,,122,,,1213,Lunch Ride,,Ride,2023-03-24 11:58:07,3,Ride,
105,,73.7,145.0,1.904,,,,84.0,Garmin Forerunner 245 Music,721.7,379,ASICS Gel Venture 8,,1,,164,2.088,,379,Afternoon Run,,Run,2023-03-22 14:07:14,6,Run,
106,,26.9,134.2,,,,,72.0,Garmin Forerunner 245 Music,,350,,,1,,143,,,350,Afternoon Row,,Rowing,2023-03-22 13:59:28,3,Rowing,
107,,62.0,139.1,,,,,190.0,Garmin Forerunner 245 Music,,888,,,1,,161,,,888,Afternoon Stair-Stepper,,StairStepper,2023-03-22 13:42:30,12,StairStepper,
108,,72.0,152.7,2.144,,,,212.0,Garmin Forerunner 245 Music,1950.7,910,ASICS Gel Venture 8,,3,,178,2.692,,910,Afternoon Run,,Run,2023-03-22 13:24:48,28,Run,
109,,74.3,153.6,2.292,,,4,295.0,Garmin Forerunner 245 Music,2814.8,1254,ASICS Gel Venture 8,,4,_mumFpyrcOt@d@D@@C@@TwAT}@Ly@BA`@BNLv@ZXVJ?DEFKGUm@Kw@[ECCIPcALe@Hk@@yAL{EDWFCtBHNBBJAp@OhFB`@Tp@b@r@D@DCDQc@q@Ue@Ci@Bk@@OFEdDRvCJd@DpCJ`@Bh@LhBv@`Bj@ZFLOE[SC]?gDkAa@Mc@GeCKa@AwCSqESEM?e@BiBDcA?]AAQDG\KB{AE_@G?k@Hq@C[SGKRFf@?l@U~JKz@]tADHl@Nj@V`@FJTITQBWU}@]aAe@c@Kx@T@BANOf@g@jCIVIK,171,5.73,,1228,Lunch Run,,Run,2023-03-21 11:35:47,35,Run,
110,,73.0,152.3,2.159,,,,471.0,Garmin Forerunner 245 Music,4355.0,2017,ASICS Gel Venture 8,,5,,168,2.462,,2017,Night Run,,Run,2023-03-19 21:15:31,52,Run,
111,,,114.0,,,,,172.0,Garmin Forerunner 245 Music,,1202,,,1,,148,,,1202,Lunch Ride,,Ride,2023-03-18 11:31:38,5,Ride,
112,,73.0,144.9,2.069,,,,476.0,Garmin Forerunner 245 Music,4374.9,2114,ASICS Gel Venture 8,,5,,157,2.435,,2114,Afternoon Run,,Run,2023-03-16 13:13:22,44,Run,
113,,72.6,148.1,2.151,,,,383.0,Garmin Forerunner 245 Music,3557.7,1654,ASICS Gel Venture 8,,4,,161,2.521,,1654,Lunch Run,,Run,2023-03-14 11:44:14,38,Run,
114,,73.7,156.6,2.247,,,,478.0,Garmin Forerunner 245 Music,4283.5,1906,ASICS Gel Venture 8,,5,,168,2.628,,1906,Night Run,,Run,2023-03-12 21:16:46,56,Run,
115,,72.5,150.6,2.142,,,,392.0,Garmin Forerunner 245 Music,3558.0,1661,ASICS Gel Venture 8,,4,,164,2.452,,1661,Lunch Run,,Run,2023-03-10 12:19:35,41,Run,
116,,74.5,155.6,2.264,,,,567.0,Garmin Forerunner 245 Music,5212.5,2302,ASICS Gel Venture 8,,5,,168,2.597,,2302,Lunch Run,,Run,2023-03-09 12:41:50,65,Run,
117,,75.4,156.4,2.196,,,,814.0,Garmin Forerunner 245 Music,7133.3,3248,ASICS Gel Venture 8,,5,,164,2.488,,3248,Afternoon Run,,Run,2023-03-08 13:20:42,95,Run,
118,,74.7,157.2,2.288,,,4,304.0,Garmin Forerunner 245 Music,2841.7,1253,ASICS Gel Venture 8,,4,_kumFryrcOIMCKFY\u@H_@h@iCL_AHcGHoBHo@Km@JYVGVb@IjBhB@H@RH@zAEz@?vACzADf@p@dAH@DG@Ms@_AIQAk@Bo@BMFCf@AvBJ`CTFDD\ElBFl@V\pCVBXVOKnASzAM`@S\sA`Bw@v@o@h@DCPa@~AkB`AeAFKNa@Lk@P}A@i@CAy@D_BC_@WGKMi@Ae@JiB?SECwA?yBIk@Ge@?AXBt@Jj@n@`A?BKJKIaAaBCk@F_B?qAHiBCWGCqBCGGCg@HkAEGQEIPJt@?fBGdBC|CCr@Gf@i@jC,175,3.562,,1242,Lunch Run,,Run,2023-03-07 11:09:59,41,Run,
119,,,128.1,,,,,323.0,Garmin Forerunner 245 Music,,1805,,,1,,158,,,1805,Lunch Ride,,Ride,2023-03-06 11:34:28,13,Ride,
120,,27.7,123.0,,,,,57.0,Garmin Forerunner 245 Music,,323,,,1,,136,,,323,Lunch Row,,Rowing,2023-03-06 11:26:39,1,Rowing,
121,,75.0,157.3,2.218,,,5,387.0,Garmin Forerunner 245 Music,3664.1,1652,ASICS Gel Venture 8,,4,qkumFlzrcOJBHMp@kDDYg@Sc@?YCsAGEHGbCo@hECh@SLQUB_@Lc@l@cEDeAByATEXH~BNf@PRF@AJa@T_BB]BkBRqHEc@HOJGFBJVE^ClAvABp@C@mBBk@XU?sCBwAJkDJ_@|@@dAHfHZjDZtAHdCHA@QDe@@o@CuBMkBUoCIwDUm@@{AM]@OtGBpBMtEEj@ChBC`ABD`C@dBFHDLXj@FBHIjCFABQHa@BgAG]WQeAAyAEcCSACDsD_A?uAEYDI^GxDGzAEb@c@rBE\a@xA,172,2.806,,1652,Lunch Run,,Run,2023-03-05 12:44:42,52,Run,
122,,47.9,119.2,,,,,58.0,Garmin Forerunner 245 Music,,356,,,1,,128,,,356,Lunch Elliptical,,Elliptical,2023-03-04 12:30:26,1,Elliptical,
123,,,124.8,,,,,297.0,Garmin Forerunner 245 Music,,1815,,,1,,134,,,1815,Lunch Ride,,Ride,2023-03-04 11:58:09,7,Ride,
124,,72.6,154.6,2.087,,,,323.0,Garmin Forerunner 245 Music,2776.3,1330,ASICS Gel Venture 8,,4,,173,2.421,,1330,Lunch Run,,Run,2023-03-03 12:03:27,37,Run,
125,,76.6,164.4,2.366,,,5,529.0,Garmin Forerunner 245 Music,4970.2,2101,ASICS Gel Venture 8,,4,{~umFvkqcOc@cGAoAKuCDgA?q@EaCDk@Na@^eBNc@jAeC\eATgAHiAIaCSyAIa@i@yAUu@eAmECi@s@qGCe@?_DDm@Hi@f@iCjB_Hh@aCnBmGb@iANwADqA?qASeBVhAHz@@p@G|AGd@Kl@_BdFMj@Yz@Mr@m@tBc@nBu@bCa@`BQ|AK|CC[AyABq@VsB^eAP}@n@}B^aBX{Ap@}B`B_FXyAJ}A?q@Ak@Eg@Ic@C_@XMj@Dj@?LBwACS@KXRtABhA?|@QbBIf@Sj@c@fAaAfDyAjGeBjGSxAIpACr@BdB^tDd@tD`AxDRf@Pj@N\`@nAN|@@x@ChAWrBQd@i@lAWr@k@pAW|@a@pBC`@@rAH|GRlERlC,179,2.927,,2101,Lunch Run,,Run,2023-03-01 11:50:10,83,Run,
126,,75.9,158.4,2.207,,,,189.0,Garmin Forerunner 245 Music,1613.3,731,ASICS Gel Venture 8,,1,,167,2.302,,731,Lunch Run,,Run,2023-02-28 11:53:07,22,Run,
127,,74.1,146.2,1.935,,,,196.0,Garmin Forerunner 245 Music,1609.6,832,ASICS Gel Venture 8,,1,,157,2.029,,832,Lunch Run,,Run,2023-02-28 11:36:34,16,Run,
128,,74.0,152.0,2.16,,,5,382.0,Garmin Forerunner 245 Music,3581.0,1664,ASICS Gel Venture 8,,4,}kumFb{rcORRP@XNPBRJLDc@E[IU?MCEEAYLMPo@dAaGV{@Fm@JoBNyHCIFa@FEJARNE`Cz@E~AHBCD_F?wBDeDF_BFOb@CxADp@Jd@?h@FrCPvABrAJ^FnALfCFCD_AByBIqD]iAE_CO}@CEA@A~@ABBBF?JCjBLRb@@LCBE\cANw@DGnA@vFd@rAJb@@sABm@AeBKyBUcBGGPILEp@Kh@SFc@DYK?ECm@@{ACAcFUUHArAIpC@nCShFE@uBEm@ECMBm@Hy@OOOJ?ZBd@M|FGjB@`@Gj@SdAKRQnAGN,168,2.849,,1658,Morning Run,,Run,2023-02-27 09:50:14,42,Run,
129,,75.6,157.5,2.243,,,4,308.0,Garmin Forerunner 245 Music,2859.8,1275,ASICS Gel Venture 8,,4,sjumFbyrcOB[XmAJc@HQJAZNz@XXZTAHUKQa@CqAg@j@iCDm@FeBEi@D_CD]@C|B?XB@DSlHFl@R^@MI[@oBHI^?d@DHC?Io@Oc@EACDyDDg@HcECwBL}C?uABg@DELCjB@d@@jBLDPGfBHd@\B\IRcAVaAzADxD^xCLVAiAFqAGcAGk@IaBM}AGIp@Ct@ENGB]@g@COQGi@?oAoFUKHK`G?bCCn@C\EHYPA|ACTEB}AOe@?WJGlD,170,2.775,,1275,Lunch Run,,Run,2023-02-25 12:02:56,40,Run,
130,,69.5,146.1,1.89,,,6,535.0,Garmin Forerunner 245 Music,5225.7,2780,ASICS Gel Venture 8,,5,ojumFlzrcOg@V@TBHDDd@@r@RdBPFUQM_@FS?c@Gg@MUMEID[Lk@f@mCPMpAd@ZVPECWQIW@_@Ec@SIKf@oCToIBMFApAFt@LIbFD@HKLiFLsBDcBBKCg@?iBLqD@mAPOlADb@F`BDb@FfAF~CJlFd@`BBc@BiAE[@wHi@oDS_@Gq@?yAOk@Au@GiBGy@A_AKwBGU@EpA@tALZEjAA|@Gt@WFQQCS?qB@IXeALaC?i@Fe@EC}@@iBEcAKWAKKQWLoBBU?WD}@c@CQFI@GAGIIUFUNa@FKNI@HEd@?L`AH?DOj@MzAEdAAn@PRLB`@BzCLf@?lEV`BDbCPV?l@JvABF@?HIZSBoAEYDIbD?^Cb@?vBIdEGtAIdEG`AE?GEGUHsFCUk@CwAEAE@cAJg@CGOGC?KLDt@E~ACzA@JEp@GvBG~@a@vB?Ft@\n@TP@NL@JALQNSIOMmAa@CDQdAYjAKRQ@,168,2.765,,2765,Afternoon Run,,Run,2023-02-23 14:13:31,47,Run,
131,,75.5,157.6,2.157,,,5,393.0,Garmin Forerunner 245 Music,3696.4,1723,ASICS Gel Venture 8,,3,ikumFv{rcOHLRAHHp@Rp@DZNN?DE?IEKOI]Da@G]Ia@OMI?Gx@yDL]pAd@FA@EUWi@OSMj@kDB}BFk@@o@?y@Bg@BEf@?`@JbAF@BCzBEb@IjCFZD?BAFO?sA@SBAxAJbEJ~@LvADjBNbATlCfAt@TRI@UQOUH[CaAYkBu@oAWsIi@{BIk@G?_C@QFe@`CNhCLb@CTa@BoBF]?GKMU@_B]YOMSSF?VBDLF^DfBf@JHIjCCDG?{@MiKg@AG?k@Hw@EUMCKLANDl@IzFMdDY`BOt@a@Qa@Me@CGECm@LmFD_@Ae@GDKRIfFTv@Cb@BDl@Fb@LTN@DaAhEO`@,169,2.707,,1714,Lunch Run,,Run,2023-02-22 12:31:00,51,Run,
132,,72.6,157.5,2.043,,,4,303.0,Garmin Forerunner 245 Music,2701.2,1397,ASICS Gel Venture 8,,2,gkumFv{rcO@FBDVDd@P\Hj@DZLPCBSGMICO@IB{@Eu@WMI?C@URk@Ls@Ru@XeB\_BJo@LcGDg@DSFA\DzAHZKP[AyAHuB?s@EwAJ}CAm@@m@LQnBNzBFxCPf@?lBPrBLl@HxBDe@JM?m@Ei@@_@Go@AuASiCSgAGq@?a@EeEO_@@KvG@nBMnEGNK?qBIUCMECUHaBCCSGCDCFDv@ArAK~GEn@q@lDQb@c@|BQl@GJEC,172,3.094,,1322,Evening Run,,Run,2023-02-21 18:47:36,39,Run,
133,,75.6,150.2,2.127,,,1,82.0,Garmin Forerunner 245 Music,742.3,349,ASICS Gel Venture 8,,1,cwtmF~orcOB?DkBQ_@WEoBEkBK{@CGOBcABs@?USc@mCGUVAP?rAG|DE`@Ih@_B|GQb@IC,164,2.443,,349,Lunch Run,,Run,2023-02-21 11:46:06,7,Run,
134,4,73.7,160.3,2.4,,,4,210.0,Garmin Forerunner 245 Music,2018.5,851,ASICS Gel Venture 8,,3,mgumFv}rcOGa@`@NZD@UYOOFWBi@Ek@WOOLo@ZgBVaAHAH@pAh@LLRDDI?EQWY?QEaA]EIAId@sCJqBDS@s@Js@JwAFCfCDHJ?z@Ct@?`CGl@Bn@L^VZVb@Tl@NvACp@DXNBLQMeAGk@UcAQe@u@kAIg@@m@Je@z@?bBHrBL\J@`@GlBNp@ZTf@J|@Df@@PD@DYlCWbAY`@[`@c@\Y`@k@j@EJBBHBFEl@_AvAoATWRk@L_A,179,3.528,,841,Lunch Run,4,Run,2023-02-21 11:29:14,27,Run,
135,,75.8,152.2,2.143,,,5,413.0,Garmin Forerunner 245 Music,3928.3,1833,ASICS Gel Venture 8,,4,_kumFvyrcOn@eDTaAJ_ADOTcDPs@LoCBeBAm@BOHIR@F`@Ej@Cz@xAEl@@FcDAmELwEZKDONOdCNnB@DD@POtADh@LJ\GJ_@TkAPYBAt@Dj@F^BtBPrEVFBoAD_AC}@K_@AeAMwAKy@ECDK`@U`BWF_@AWME_@BeBCM{BE_BKs@FUO{@CkAKW?S@u@hGIVKf@e@vAKd@In@Cf@EhDI^MTE`@UzGDF`AD`@F\LBAL{@Lg@Ju@JyGJ}BC_@@]PINLGvBbCJ@@Bt@IzDGdA@l@CWHyEFaBMSoBEME@{@De@EYU?ETF^An@MfHIhBiBlIIRC?,172,2.99,,1833,Lunch Run,,Run,2023-02-20 11:45:44,45,Run,
136,1,75.5,156.6,2.326,,,5,378.0,Garmin Forerunner 245 Music,3613.9,1579,ASICS Gel Venture 8,,4,cbvmFpiqcO^OFSf@U?gAEs@BW?a@IsA@a@GgC?_CFcA^wBRo@p@cBt@}ARg@Pq@Lo@F{A?_@EcAKe@K_@u@cBe@yAu@}COc@Ge@QoC]eDAw@J{C^eChBiH|@aElAaE~@iCPyABm@CgBEo@Ke@BWBCVA`ABYBo@EQNB^Ln@FnBMrB_@|ASl@Uj@kAbE{A`H_@rAa@hA_@vAQdBEpBFrBd@xEj@fD`@~AnApDRr@Hd@Fx@CbBKhAa@bBa@v@mAzCg@vBI|@Aj@?bADjBBrDJ`CPpBHpAKeA,173,7.554,,1554,Lunch Run,,Run,2023-02-19 11:29:41,48,Run,
137,,75.4,145.7,1.816,,,,173.0,Garmin Forerunner 245 Music,1331.2,733,ASICS Gel Venture 8,,1,,160,1.938,,733,Lunch Run,,Run,2023-02-18 12:03:52,15,Run,
138,,69.6,123.9,1.537,,,,30.0,Garmin Forerunner 245 Music,264.3,172,ASICS Gel Venture 8,,1,,142,1.845,,172,Lunch Run,,Run,2023-02-18 11:59:13,,Run,
139,,,119.3,,,,,211.0,Garmin Forerunner 245 Music,,1385,,,1,,134,,,1385,Lunch Ride,,Ride,2023-02-18 11:33:31,5,Ride,
140,,,121.5,,,,,199.0,Garmin Forerunner 245 Music,,1213,,,1,,130,,,1213,Lunch Ride,,Ride,2023-02-17 12:20:03,4,Ride,
141,,74.9,153.6,2.902,,,,372.0,Garmin Forerunner 245 Music,3404.6,1473,ASICS Gel Venture 8,,4,,170,2.069,,1173,Lunch Run,,Run,2023-02-17 11:51:42,40,Run,
142,,24.7,124.2,,,,,111.0,Garmin Forerunner 245 Music,,614,,,1,,136,,,614,Lunch Row,,Rowing,2023-02-17 11:37:51,2,Rowing,
143,,,117.4,,,,,109.0,Garmin Forerunner 245 Music,,697,,,1,,126,,,697,Lunch Ride,,Ride,2023-02-16 12:58:07,2,Ride,
144,,27.3,134.5,,,,,129.0,Garmin Forerunner 245 Music,,607,,,1,,146,,,607,Lunch Row,,Rowing,2023-02-16 12:42:39,5,Rowing,
145,1,76.6,157.7,2.23,,,5,486.0,Garmin Forerunner 245 Music,4450.6,2001,ASICS Gel Venture 8,,5,alumFvzrcOBPNTPJd@B\Jp@DRFNJJAHKAKEEKGK?QHu@Ge@QYQl@{B\qBp@mCDs@HsD?s@@q@JUvA@`@DLD@HErBAdBDXL@EoAHqDFm@@s@FaE@cCJuEHOXBn@?d@@`@?dAHbAB`FX`BXjABlAJbAAn@H|@B`@Ab@M|@c@d@Ml@GDGIQGGE@_@Z{@^[TuAVw@Ca@OqFe@cCGcDSc@EWKuBK]@eAEk@GoE[c@AcDSS@CFD\C|AStC?r@CnADDHADI?oBBk@?a@EQ?OFoCDKFCd@@n@FpBF@H_@fDWzAWxAo@pBOrAEjCEj@Kf@IhAKnFCVm@C]OG?GDEPD^G`BLFFCBeBBQBAbBBbAJTLHC@[\gBHm@DoCJaBFUB?JJB~@QlEEl@s@hD,173,4.282,,1996,Lunch Run,,Run,2023-02-15 11:54:08,61,Run,
146,,75.9,158.1,2.202,,,4,302.0,Garmin Forerunner 245 Music,2847.3,1293,ASICS Gel Venture 8,,4,_kumFvxrcOFANYz@oDFe@Nq@HwADwA@cBJyDEa@L[T@HXG`@?jAbAC|@F@BDj@GxC?`@BFrDJl@HZ?p@JLABGCKGEgBCsDUQEAKNmE@iAFmB@_DJoFHi@Z?b@@fEXDTCd@EL?HB@`@a@`@QXWPAjBNZ?BGCIQCg@@e@GeBIi@Ga@IiBKe@?a@DMT[AOFCHAdDEdB?jBI|B?JEvASNIXErCGhA?d@Dd@PDBEE_AAq@LaEGGmACaAEKBDdAGbFARUjA,170,2.928,,1293,Lunch Run,,Run,2023-02-14 11:25:30,39,Run,
147,4,77.1,157.8,2.402,,,4,230.0,Garmin Forerunner 245 Music,2090.1,873,ASICS Gel Venture 8,,4,{jumFvyrcOLs@XmA`@qBJYTqADo@AmDN}C@q@Ge@LYJENBDFBTGn@Ar@@NVGf@Cj@DXR@^Al@QlD?`AFl@T\RG@CEG]YIe@H_ABIFAp@B`@HXCb@AhBNv@B?t@C`AAoAG_@CA{CIsAIi@GI@A~@Fl@T\@RGBSIWYMk@VgG?k@}BGMI?sAHc@Ea@OCKVFfAAr@SbIG`Am@bDMb@]~AGTW^CW,174,3.414,,870,Lunch Run,2,Run,2023-02-12 11:56:56,27,Run,
148,3,77.2,161.3,2.301,,,6,645.0,Garmin Forerunner 245 Music,5906.7,2619,ASICS Gel Venture 8,,5,ojumFnxrcOPUD_@Ng@Dc@l@aCF]HqABgBBcADg@?c@NSNIr@@`AFTHMvHHd@h@x@LJJUc@m@OYCGCg@DcAFC\AlBNbABdAHD@NRGtBDr@RZ`@RlAD^Bb@HSxBMt@CH}AfBSXAD?TFV`@t@VVB?VGAE_@][a@MS?SfBeB`Ar@X`@Zt@NCFWCOGG_BsAY[Jy@PiBHa@HA~@Z`A`@NLR?@ABYSOm@EyBw@aACcBOYYMi@@q@DeBAOkFMyAMOQA_@FeCCASA{AEWB?B?p@KbGMfAK^Q`A|@Xh@JJVERUDSS}B_A]K}BOS@Av@I^OTA?B}AEc@FYPG^HnCRXNPCZsBDi@FoEFuA?wCBIPIRPIpB@`@b@FRAz@DPFCpCIfC?VLf@XTLEMWOm@?s@Ba@BCXAh@BdF^DLE`B?l@Hb@XXXL^B~@@b@BFD?T[bCOn@SZuAvAMRQJQTMFa@d@KLBXD?PSn@w@jCmCZk@Hg@PuBH_@B?bBh@v@d@POEWQI]CeCy@u@EoAEa@IUUKYBqCEC{@EsAEyCQQE?o@Dy@@eBECwCIWPGzDG|AGt@[zAMv@Qp@]~AOf@,172,3.234,,2567,Lunch Run,1,Run,2023-02-11 12:09:44,89,Run,
149,,50.1,118.4,1.285,,,,111.0,Garmin Forerunner 245 Music,857.0,758,,,1,wstmFnsrcOIQw@EIESUIYAQD}AA]OE{@AsF]Qg@GYFmCAGGA}BEIfE?n@Cd@ADIFKVOz@{@rDc@zBSLSGRK,126,1.581,,667,Lunch Walk,,Walk,2023-02-10 12:24:48,2,Walk,
0,,75.3,151.7,1.981,,,5,395.0,Garmin Forerunner 245 Music,3688.1,1862,,,4,ujumFfzrcOA?@W~AgHL}@XcLEa@DSDETCLXGZAtA~@?XDf@EBwCDsA?aDHoEIQkBCcAEaAMmFSoAIMECISSe@Ac@KAWd@yEFEXBz@XPOIaAh@uIJeCRmBDEz@HlCZXA^UP_@Bc@AEGCOFC`@MXMF[Bg@GU?c@Ge@Kw@K_@M?nAOlD[dDA~@U`DE\YE[DSNEhAOfBOr@DFv@J`CBXDL`@F?^BH@xCLv@?lDTTFBFI|B?hBCr@BdAAx@MdECNG?cBMa@E@eAH]IWQAETBX@`@GrEQjEGd@_@rAiAfF,167,2.74,,1862,Lunch Run,,Run,2023-02-09 11:34:23,45,Run,
1,5,76.5,164.2,2.421,,,5,407.0,Garmin Forerunner 245 Music,3680.0,1528,,,4,y~umFrjqcO@GGYSiBCy@MgAAg@C_CEcBDcDJaANy@t@{BnAiCNg@D_@IWA_@Hm@?oAAo@Km@}@sCUi@Km@oA}ECq@Ko@Em@Gs@Ii@E_A?IP[DWAwBDw@\kBtC}K`@mBZ{@rAoETy@Lm@HcB?o@E{@Ke@Eq@`@bBFpAAz@Gz@S|@{@fCk@tA[jASh@Ip@g@dCaBxFa@bBGp@IdAAnBHnALr@d@zEMj@F^Rd@D`@XnAv@fCXr@Pz@Jp@FhAAv@Gf@[nAw@bBiApCQr@?FFPB^QjBCr@BtEN`ETnDHn@C@KYIe@OoAAc@IcA@MHXX~CBF,174,3.327,,1520,Lunch Run,1,Run,2023-02-08 12:59:35,61,Run,
2,,26.8,116.9,,,,,149.0,Garmin Forerunner 245 Music,,982,,,12,,135,,,982,Lunch Row,,Rowing,2023-02-08 12:22:36,3,Rowing,
3,,51.9,115.8,1.432,,,,61.0,Garmin Forerunner 245 Music,592.9,414,,,1,g|tmF~krcOkBEm@GEOLaEs@GqBECzDEhBEl@G^KDKNKNIVIXE\}@vD,122,1.597,,414,Lunch Walk,,Walk,2023-02-07 11:12:06,1,Walk,
4,4,73.5,158.8,2.365,,,4,217.0,Garmin Forerunner 245 Music,2029.3,865,,,3,ikumF`qrcOx@r@D?VYHa@Rm@J}@FmDDmAFeCAw@NKRL@`@Cp@@n@~@Ex@@JPA|AKxA@|AE\Bn@Rd@b@p@^r@Px@Bn@Ep@JLPCBGO_AMmASu@cAkBIk@@w@FYBAzAHhEXJJ?DAt@Gf@?n@BHTh@\PhADt@Wb@BVFt@XdAb@b@FBBB^STYKa@Uk@Uy@WEBMpBMx@Uh@[f@cAhAv@hARRTFPHLR?TINI@OEg@m@s@q@Yi@,177,5.15,,858,Morning Run,4,Run,2023-02-07 10:49:48,28,Run,
5,6,72.5,150.4,2.031,,,6,526.0,Garmin Forerunner 245 Music,5048.2,2501,,,4,qiumFdwrcO@]NaAAIUC]KO@cAGEIMBe@?E~BIj@UABkB@ODGEGC]@]ZQXJd@D`A@f@FRJTDD]XwADm@ReIAeBLYPAHXGj@B`A`@@b@Ch@BVLArAE^@v@IzCHh@HPf@r@Tf@Rv@HnAEf@HHF?JEDWOYIqAUkAO[u@aACGCm@@s@FYjBBn@FtCJBD?HKvCDRJXJJ\Nl@@b@Av@BLFCp@Y|BOf@[`@s@n@Y\]VQT]ZKL@DJDDAR]`@a@JEf@`A`AfARTREDUOSc@G[S[]Q]M_@?EjBsBNHZZd@^l@dAD@HGBUACg@Yc@[EKi@a@OUT}@RuBHWB@lA`@h@TVPJ@NK?QKCIGi@C_@OaBk@aCIk@KUYEg@Fw@HeBCIs@Bs@CGC]DeDUQCAc@DuCoBCk@CECCMFiAFg@?]UEIRBZ?pAQpJc@`CEHG?k@QaAKW?e@Ec@IKEM@ERJt@EPCzASvAWtAQj@?FJPFAToAd@_DFi@DyABYZ?rAJP?^FNH`@J`@Tj@TNJFJLDNKAYEEMAMBi@Ok@SCBGn@UtAg@~A@DDBjAXT@HBTCL@FH@JGVOFSKy@GWEi@SYCCCIWLc@,170,2.988,,2486,Morning Run,,Run,2023-02-06 10:55:08,55,Run,
6,,25.2,,,,,,114.0,Garmin Forerunner 245 Music,,546,,,7,,,,,546,Lunch Row,,Rowing,2023-02-05 11:28:13,,Rowing,
7,,75.0,,2.069,,,,354.0,Garmin Forerunner 245 Music,2803.0,1355,,,4,,,2.225,,1355,Lunch Run,,Run,2023-02-05 11:01:06,,Run,
8,,24.0,,,,,,53.0,Garmin Forerunner 245 Music,,383,,,6,,,,,383,Morning Row,,Rowing,2023-02-05 10:52:11,,Rowing,
9,,26.1,,,,,,242.0,Garmin Forerunner 245 Music,,1318,,,17,,,,,1318,Lunch Row,,Rowing,2023-02-04 11:35:21,,Rowing,
10,,75.6,,2.147,,,,337.0,Garmin Forerunner 245 Music,2870.1,1337,,,2,,,2.207,,1337,Lunch Run,,Run,2023-02-04 11:10:27,,Run,
11,,25.0,,,,,,58.0,Garmin Forerunner 245 Music,,403,,,6,,,,,403,Lunch Row,,Rowing,2023-02-04 11:00:37,,Rowing,
12,,74.7,,2.057,,,,89.0,Garmin Forerunner 245 Music,744.6,362,,,1,,,2.186,,362,Morning Run,,Run,2023-02-03 10:57:59,,Run,
